DateTime:,20180428_11:27:01

Total Dataset Length,Train Batch Divider,Train Batch Size,Eval Batch Size
20641,60,344,1
Control,Long
win_size,270
stride,30
start_time,1,2,3,4,5,6,7,8,9,10

Time,Epoch #,Epoch Time,Train Accuracy1,Train Cost1,Train Accuracy2,Train Cost2,Train Accuracy3,Train Cost3,Train Accuracy4,Train Cost4,Train Accuracy5,Train Cost5,Train Accuracy6,Train Cost6,Train Accuracy7,Train Cost7,Train Accuracy8,Train Cost8,Train Accuracy9,Train Cost9,Train Accuracy10,Train Cost10
20180428_11:46:55,0,398.3413770198822,0.83958332240581512,31.29860246181488,0.86012596189975743,27.006349921226501,0.84515502750873561,29.778637647628784,0.84811045527458195,29.352005839347839,0.84079456230004623,30.518973678350449,0.84123060504595437,30.625228762626648,0.83304262757301328,32.78373995423317,0.83493215938409171,31.781106352806091,0.82567828993002579,34.663035154342651,0.82906975944836936,34.50744441151619
Test Accuracy :,0.67992058101259212,0.6942368984795444,0.69810334918229788,0.70421652123935419,0.69272166779873556,0.69449814514864938,0.6754271383039866,0.69235592246198863,0.69522963582214325,0.66111082083703432
20180428_14:01:48,10,279.6193280220032,0.83779068291187286,30.863557666540146,0.85983526508013408,26.954897820949554,0.85077518423398335,29.05485063791275,0.84050386250019071,30.893601268529892,0.84685076475143428,30.514496088027954,0.84374999006589257,30.450316995382309,0.84147285819053652,31.12628760933876,0.84510657787322996,30.893180668354034,0.82514533996582029,34.446654945611954,0.81923449138800308,35.490157663822174
20180428_14:48:18,20,278.3350489139557,0.84607557257016497,29.631287515163422,0.86162790159384406,26.002722322940826,0.85736433366934461,28.107556730508804,0.84370153943697612,30.664565086364746,0.85106588403383887,29.633291900157928,0.84500967760880785,30.248190551996231,0.8331395258506139,32.819023102521896,0.84268409907817843,30.11159360408783,0.82470929622650146,34.796216011047363,0.83493216236432388,32.336505442857742
20180428_15:34:46,30,277.91507291793823,0.85111433267593384,28.79505655169487,0.86584301888942716,25.355747371912003,0.86094960669676468,27.167858690023422,0.85014533996582031,29.102646946907043,0.84985464413960776,29.262021958827972,0.84748060901959732,29.182978332042694,0.84854650199413295,29.580659866333008,0.84336239099502563,30.789587914943695,0.83628874719142909,31.765908360481262,0.83769378662109373,31.781265884637833
20180428_16:21:21,40,280.11011695861816,0.85605619351069129,27.71505081653595,0.86080425779024761,26.99226313829422,0.86724805931250259,25.600389927625656,0.86254844367504124,26.370807826519012,0.85620154142379756,28.101261556148529,0.84636626938978832,29.747570246458054,0.85145347813765204,28.563364267349243,0.84374998807907109,30.829630464315414,0.83740308880805969,32.42998680472374,0.83541665375232699,32.188643902540207
20180428_17:07:56,50,279.77758598327637,0.8558139463265737,27.747700035572052,0.87393410801887517,24.608834832906723,0.87320736447970071,24.708220154047012,0.85896317263444266,27.401691794395447,0.85973836680253346,27.775057464838028,0.85339146455128989,28.479349404573441,0.853488364815712,28.464610785245895,0.85053293704986577,29.540495008230209,0.84263565043608346,31.009235799312592,0.83672479192415872,32.287642747163773
20180428_17:54:28,60,279.21696400642395,0.86540697415669754,25.323667258024216,0.87441860437393193,23.832560420036316,0.86937984228134157,24.925119966268539,0.86899224519729612,24.90853676199913,0.8588178217411041,27.819726645946503,0.8573643346627553,27.081874847412109,0.85818797945976255,27.617422193288803,0.8538275102774302,28.658148884773254,0.84244184891382856,31.092704802751541,0.84394378960132599,30.273339122533798
20180428_18:41:00,70,276.6713879108429,0.86627906660238907,25.3741714656353,0.87936046719551086,23.088835150003433,0.86874999801317854,25.786838442087173,0.86434108018875122,26.426573932170868,0.86240309576193497,26.621858865022659,0.85915697018305459,27.789429664611816,0.8576065808534622,27.397549390792847,0.85891472101211552,27.432055816054344,0.84408913453419998,30.748271256685257,0.8418120076258977,30.807262510061264
20180428_19:27:04,80,273.2877879142761,0.86894379556179047,25.348450273275375,0.87630814015865321,23.382060199975967,0.87664728760719302,23.944952845573425,0.8718992233276367,24.28532662987709,0.86812015175819401,25.810886919498444,0.86395348509152725,26.938368409872055,0.86497092545032506,26.277319341897964,0.86249999701976776,26.633678287267685,0.85281007091204331,28.652324050664902,0.85557169715563453,28.55255514383316
