DateTime:,20180418_18:49:22

Total Dataset Length,Train Batch Divider,Train Batch Size,Eval Batch Size
20641,60,344,1
Control,Long
win_size,30
stride,30
start_time,1,2,3,4,5,6,7,8,9,10

Time,Epoch #,Epoch Time,Train Accuracy1,Train Cost1,Train Accuracy2,Train Cost2,Train Accuracy3,Train Cost3,Train Accuracy4,Train Cost4,Train Accuracy5,Train Cost5,Train Accuracy6,Train Cost6,Train Accuracy7,Train Cost7,Train Accuracy8,Train Cost8,Train Accuracy9,Train Cost9,Train Accuracy10,Train Cost10
Test Accuracy :,0.64047233397774184,0.65139244474632951,0.64904122472438475,0.64736924604211299,0.64674225403626107,0.64412978734521131,0.63927059929985897,0.63775536861905013,0.63671038194263019,0.6373896232823032
20180420_00:28:34,210,519.9068520069122,0.91540699402491255,15.168256804347038,0.91749032636483507,15.108642235398293,0.9088178435961406,17.107343792915344,0.89990311264991762,18.5491643846035,0.89748062988122301,19.255845040082932,0.88173449933528902,21.713696926832199,0.8718992233276367,23.77175584435463,0.88023256063461308,22.309911608695984,0.86652131378650665,24.867114782333374,0.86405038237571719,25.144276946783066
20180420_02:00:26,220,538.3999028205872,0.91996125181516009,14.378302484750748,0.92456396718819933,14.045518189668655,0.91405040423075357,15.44751563668251,0.89811047613620754,18.782084062695503,0.90256784260272982,18.117372632026672,0.88934109210968015,20.75471967458725,0.88527132272720332,22.053073137998581,0.88246124386787417,22.160147458314896,0.86744185686111452,24.368890702724457,0.86429263055324557,25.58115553855896
20180420_03:31:56,230,551.1932199001312,0.92538760900497441,13.495481953024864,0.92979652384916944,12.908338367938995,0.92122094531853993,14.34503011405468,0.91051358083883926,16.518298074603081,0.90232559144496916,17.722497522830963,0.89573644399642949,18.858982607722282,0.88880814512570694,21.020587950944901,0.8843023300170898,21.562808677554131,0.87911821901798248,22.480874910950661,0.87054263353347783,24.093097358942032
20180420_05:04:03,240,551.6924600601196,0.92839147945245104,12.645485773682594,0.93139535188674927,12.646020174026489,0.92412792046864822,13.845209464430809,0.91157946983973182,16.291178807616234,0.90450582702954607,17.307162657380104,0.8980620255072912,18.820179641246796,0.89437985420227051,19.569434404373169,0.89452520310878758,20.011908307671547,0.88187984824180599,22.196605741977692,0.87979651391506197,22.72984504699707
20180420_06:36:04,250,549.582435131073,0.93129845758279162,12.053898021578789,0.9312984605630239,12.994696706533432,0.92824613551298774,13.116921678185463,0.91623063286145523,15.531571313738823,0.91206396619478858,16.060011774301529,0.90954458415508266,16.567057847976685,0.9004845082759857,18.568517416715622,0.89888567030429845,19.111811131238937,0.8892926424741745,20.363446936011314,0.88454457819461818,21.212672218680382
20180420_08:08:05,260,551.079225063324,0.93338178594907129,11.844091847538948,0.93914728264013925,11.065567411482334,0.93086241483688359,12.728708870708942,0.92151163717110951,14.698794722557068,0.91879846254984543,14.844544380903244,0.90857559541861221,16.804355084896088,0.90455427666505173,17.637080878019333,0.90033915936946873,18.374794721603394,0.89278101623058315,20.036821588873863,0.88599806725978847,20.952453598380089
20180420_09:40:02,270,551.7306079864502,0.9403100728988647,10.927772298455238,0.9375000009934108,10.853056579828262,0.93420542875925705,12.072978861629963,0.92955427070458729,13.002227410674095,0.92257753213246663,14.201139956712723,0.91356590588887532,16.031094312667847,0.9096899370352427,17.062977477908134,0.90440892775853476,17.615979731082916,0.89467055102189386,19.350518926978111,0.89273256659507749,20.142370089888573
20180420_11:12:15,280,558.6714091300964,0.94413758913675949,10.055470153689384,0.94156976342201237,10.818892531096935,0.93580426275730133,11.921891413629055,0.9292151232560476,13.109907329082489,0.92630815207958217,13.273626081645489,0.91482559740543368,15.817190602421761,0.90184109707673388,17.746308550238609,0.91211241980393731,16.216766178607941,0.90092055300871532,18.301483228802681,0.89588179290294645,19.40536405146122
20180420_12:44:48,290,566.7471289634705,0.94583332141240439,9.5714930072426796,0.94559107025464373,10.072496458888054,0.93691860437393193,11.507017225027084,0.93406008680661523,11.772481627762318,0.92771318753560383,13.447574183344841,0.92252908249696097,14.601640149950981,0.9101259857416153,16.26750935614109,0.91036823193232219,16.155120357871056,0.90721900661786392,17.223279491066933,0.89791667759418492,19.271640837192535
20180420_14:17:59,300,553.9573700428009,0.94733526110649113,9.6741810366511345,0.95062983234723408,8.810515359044075,0.94539727667967477,10.181374214589596,0.93812984327475235,11.326096080243587,0.92911822795867915,13.052557170391083,0.92136629223823552,14.486327201128006,0.92083334922790527,14.849442586302757,0.91395350297292077,15.895186558365822,0.90610466500123343,16.925294652581215,0.90305233796437578,17.412429437041283
Test Accuracy :,0.6151836564083808,0.64010658864099479,0.64360729400700145,0.64386854067610633,0.64794398871414394,0.63911385129839593,0.63482940592507442,0.63953184596896384,0.63545639793092634,0.63331417524426559
20180420_16:43:24,310,496.56428599357605,0.95770347019036606,7.4673210233449936,0.95053293009599049,8.6516423523426056,0.94190890292326612,10.294862501323223,0.93938953379789991,11.031160295009613,0.92892442941665654,12.78101722151041,0.9271802425384521,13.533410891890526,0.91991280814011889,14.828292638063431,0.91933140556017556,14.962481811642647,0.9088178435961406,16.784325271844864,0.90484497447808587,17.608597114682198
20180420_18:03:52,320,453.50734090805054,0.95411820014317827,7.9860150814056396,0.95232556561628978,8.5544055104255676,0.9481589029232661,9.612420380115509,0.94171510736147568,10.643725611269474,0.93803294599056242,11.651368245482445,0.92892443041006723,13.071373715996742,0.92393412391344709,14.105488076806068,0.92262598375479377,14.18091407418251,0.91593993703524268,15.245680183172226,0.90789730151494341,17.665737479925156
20180420_19:14:55,330,491.5598199367523,0.95523254076639807,7.8166620507836342,0.95465114613374069,8.183486670255661,0.94946704010168714,9.1186573356389999,0.94612401624520615,9.5985686480998993,0.94031006991863253,11.103673629462719,0.93386628727118171,11.927532911300659,0.92790698508421576,13.632877469062805,0.92340117692947388,14.20096755027771,0.92078489661216734,14.562100894749165,0.91187016963958745,16.136217817664146
20180420_20:35:33,340,476.822468996048,0.95944765607515969,7.3268697932362556,0.95828486581643424,7.5599394254386425,0.95358525415261586,8.1756219267845154,0.94898254275321958,9.6628070324659348,0.94476742943127945,10.579789496958256,0.93391473491986587,11.925027593970299,0.93507752120494847,11.9958501085639,0.93192829887072248,12.825747057795525,0.92112404505411782,15.175186470150948,0.91778102219104762,15.368323564529419
20180420_21:56:25,350,492.89511704444885,0.95993215640385943,7.2067179791629314,0.95915695826212566,7.408734317868948,0.95237401624520623,9.0028102025389671,0.94651161829630537,9.5092581287026405,0.94418603976567583,10.199267938733101,0.93779069681962335,11.606275714933872,0.93919573128223421,11.232094272971153,0.93028101325035095,12.794681176543236,0.92921512623627978,13.27783365547657,0.92194768786430359,14.628722995519638
20180420_23:18:09,360,511.69305205345154,0.96259688238302865,7.0424467884004116,0.9617732385794322,6.9464756846427917,0.95348835686842603,8.8777673803269863,0.95426355004310603,8.7278091609477997,0.94534882605075832,10.174371749162674,0.93653100828329727,11.754603363573551,0.93498062292734785,11.921113081276417,0.93556201756000523,12.077691853046417,0.9260659029086431,14.023216158151627,0.91773257255554197,15.575067445635796
20180421_00:42:37,370,502.2536849975586,0.96191858649253847,6.9063155464828014,0.96133719484011337,6.8463915511965752,0.95683137675126395,7.7213048450648785,0.94995153943697608,9.0119136422872543,0.94757750729719803,9.2983504682779312,0.94350774188836417,10.372600585222244,0.93982557555039725,11.36354311555624,0.94011627733707426,11.241390392184258,0.9313469042380651,12.834294132888317,0.92117249667644496,14.857023194432259
20180421_02:07:25,380,486.9497389793396,0.96332362790902459,6.7974908873438835,0.96690889894962306,6.0479793809354305,0.96128874222437544,7.0315261632204056,0.95692827999591823,8.100412342697382,0.94685076177120209,9.8669578433036804,0.94626936912536619,10.19343589246273,0.94491278032461801,10.36856010556221,0.9406492193539937,11.317589722573757,0.93425387640794122,12.345333740115166,0.92466086546579995,13.731727853417397
20180421_03:32:30,390,521.2335429191589,0.96613370577494306,6.2613331452012062,0.96482556462287905,6.1520055644214153,0.96128874321778612,7.0794765651226044,0.96036820014317825,7.5987557619810104,0.95232556561628978,8.8219196572899818,0.94370154440402987,10.311142094433308,0.94500967462857566,10.235648348927498,0.9426841000715892,10.230191208422184,0.93483527600765226,12.253714725375175,0.92945737342039747,13.085011422634125
20180421_04:58:58,400,530.7567319869995,0.96690889894962306,6.2161280587315559,0.9664244035879771,6.1669621728360653,0.96371122399965925,6.5560452155768871,0.96312982738018038,7.1622755490243435,0.95436044732729597,8.2819798663258553,0.94970928629239404,9.3753596693277359,0.94733525911966965,9.6620880737900734,0.94413758615652721,9.9360663592815399,0.93502907057603202,12.118311151862144,0.93880813916524253,11.782971940934658
Test Accuracy :,0.62599926850932652,0.63958409530278493,0.64460003134960031,0.63942734730132189,0.63780761795287111,0.64010658864099479,0.62986571921208001,0.63906160196457495,0.62976122054443806,0.63801661528815512
20180421_07:21:37,410,497.38312005996704,0.97393409609794612,4.7810702510178089,0.96700579822063448,5.8340365849435329,0.96337207655111945,6.6501194164156914,0.96085269550482433,7.3635617196559906,0.95721897383530929,7.8860384672880173,0.95237401127815247,8.8837353140115738,0.94718990921974178,9.5925444066524506,0.94292635023593907,10.506269074976444,0.93900193572044377,11.752658307552338,0.93309108912944794,12.33448538929224
20180421_08:47:48,420,532.182363986969,0.96787789265314739,5.9825757183134556,0.96734494566917417,5.9398248828947544,0.96182168821493785,7.1328162625432014,0.96090114414691929,7.3092191740870476,0.95939920643965404,7.3569291569292545,0.94946703910827634,9.783611074090004,0.94941858847935989,9.395267017185688,0.94350774089495337,10.439737088978291,0.93827519714832308,11.247908048331738,0.93338178495566049,12.29477072507143
20180421_10:14:08,430,525.8627281188965,0.97088176906108858,5.4812656156718731,0.96904068291187284,5.9197978712618351,0.96656975249449417,5.9286363273859024,0.96540696024894712,6.5968985483050346,0.9614340911308924,7.444326926022768,0.95673447748025253,7.9128101468086243,0.95266471207141878,8.873699963092804,0.94781975348790481,9.5066962987184525,0.94249030152956648,10.562998361885548,0.93827519218126931,11.413056008517742
20180421_11:42:47,440,621.6096169948578,0.97470929026603703,4.5023076869547367,0.96734494566917417,6.1233354285359383,0.96797479093074801,5.9231566786766052,0.96618215441703792,6.1891743429005146,0.96090114514032998,7.1853754185140133,0.95978680451711018,7.6160382553935051,0.95135657290617626,8.843413271009922,0.95169572432835892,9.0787211880087852,0.94476743340492253,10.447496011853218,0.9425871998071671,11.079887203872204
20180421_13:11:33,450,443.8636989593506,0.97349804937839512,4.8639673721045256,0.97281975448131563,4.8659316617995501,0.96681200067202255,5.9302198812365532,0.96579455733299258,6.4871651828289032,0.96051355004310612,7.1288236603140831,0.95794571737448375,7.7324224151670933,0.95324610769748686,8.6035277768969536,0.95392440060774486,8.3137133717536926,0.94854649504025779,9.6529081910848618,0.93856589098771415,11.683270037174225
20180421_14:24:32,460,482.6660261154175,0.97199611067771907,5.06739860214293,0.97170541286468504,5.1658157035708427,0.97093021869659424,5.34239212423563,0.9667635500431061,6.2063809484243393,0.96201548775037127,7.0414849035441875,0.95930230716864273,7.3437617346644402,0.95595928529898322,8.2278241068124771,0.95591083168983459,8.2855513542890549,0.95106587707996371,9.3297241777181625,0.9419573624928792,11.030721291899681
20180421_15:43:48,470,483.44729804992676,0.97747091948986053,4.1911758948117495,0.97301355302333836,4.7679136730730534,0.96971897780895233,5.3898681923747063,0.96661820113658903,6.1900944076478481,0.96608525514602661,6.4385512694716454,0.96128874321778612,7.3263453543186188,0.95615308284759526,8.1873930171132088,0.96027129987875626,7.706532184034586,0.95150192280610402,8.8410312086343765,0.94384689331054683,10.444518148899078
20180421_17:04:39,480,493.48065280914307,0.97543603479862218,4.4827833026647568,0.97625967860221863,4.2099756486713886,0.97267440557479856,4.9650000929832458,0.96802324056625366,5.7637669444084167,0.96308137774467473,6.9783585034310818,0.95964145362377162,7.4010586179792881,0.95886626243591311,7.8813671842217445,0.95789726873238878,8.1516147255897522,0.9507751742998759,9.1332569941878319,0.94825580219427741,9.8548422232270241
20180421_18:27:47,490,507.5916278362274,0.97698642313480377,4.208116265013814,0.97311045229434967,4.926664873957634,0.97495153844356541,4.7709340527653694,0.97015502452850344,5.5837528631091118,0.9645348678032557,6.6023595817387104,0.96216083467006686,7.1834449209272861,0.96429261962572732,6.591084647923708,0.95935075581073759,7.6598818600177765,0.9529069562753042,8.8422417193651199,0.94878874520460765,9.7471946403384209
20180421_19:52:09,500,480.26349401474,0.97664727568626408,4.4245958048850298,0.97446704208850865,4.9376910515129566,0.97233525812625887,5.0628037713468075,0.97010657489299779,5.6976981945335865,0.96981587707996364,5.5591888763010502,0.96526161134243016,6.6973606534302235,0.96090114414691929,7.3247163072228432,0.95910850862662,8.0109479650855064,0.95353680551052089,8.5979881212115288,0.95363370279471082,8.6894456781446934
Test Accuracy :,0.62714875385338842,0.63838236062490206,0.63932284863367994,0.63937509796750092,0.6403155859762788,0.63665813260880921,0.6321646899002038,0.63812111395579707,0.62861173520037616,0.62746224985631438
