DateTime:,20180420_18:09:49

Total Dataset Length,Train Batch Divider,Train Batch Size,Eval Batch Size
20641,60,344,1
Control,Long
win_size,180
stride,120
start_time,1,2,3,4,5,6,7,8,9,10

Time,Epoch #,Epoch Time,Train Accuracy1,Train Cost1,Train Accuracy2,Train Cost2,Train Accuracy3,Train Cost3,Train Accuracy4,Train Cost4,Train Accuracy5,Train Cost5,Train Accuracy6,Train Cost6,Train Accuracy7,Train Cost7,Train Accuracy8,Train Cost8,Train Accuracy9,Train Cost9,Train Accuracy10,Train Cost10
20180421_19:25:45,260,325.24206709861755,0.80542635718981426,37.117501556873322,0.81550387044747674,35.961238622665405,0.80872093240420029,37.428758352994919,0.80818798641363776,38.190245538949966,0.79447675347328184,40.292064011096954,0.79709303379058838,40.553207993507385,0.79777132272720341,39.376492708921432,0.78992249071598053,41.63898378610611,0.7788275301456451,44.062545537948608,0.78599807322025295,42.779492437839508
20180421_20:15:31,270,316.6800148487091,0.81356588900089266,36.541172921657562,0.8222383638223012,34.596165210008621,0.81031976540883377,36.998668819665909,0.80319767991701763,37.885989397764206,0.80634690225124361,37.195997267961502,0.80499031345049543,38.439341008663177,0.80174419581890111,39.408213168382645,0.79210272232691448,41.456096976995468,0.78900194664796197,41.90978467464447,0.79210272232691448,41.289471387863159
20180421_21:16:56,280,367.61430311203003,0.82078488171100616,35.350550800561905,0.827810067931811,33.158063888549805,0.81637596786022182,35.697962164878845,0.81298449834187825,36.24777963757515,0.81414728462696073,36.060099303722382,0.80033915340900419,38.229964643716812,0.80004845758279164,39.545802742242813,0.80431201954682663,39.163247346878052,0.79093993206818902,41.417358636856079,0.79946706195672357,40.060614168643951
20180421_22:09:19,290,303.4642481803894,0.82848836382230118,33.310747087001801,0.82877906262874601,33.595896750688553,0.8233527054389318,33.773265957832336,0.82097867627938592,34.383811503648758,0.81666666567325596,35.673537760972977,0.81143411000569665,37.742918521165848,0.8031007826328278,38.438962787389755,0.80610465606053672,38.359405487775803,0.79985466003417971,39.913798183202744,0.78682171603043871,41.900082409381866
20180421_23:05:26,300,336.8851389884949,0.823013557990392,34.632992118597031,0.83381782074769339,32.371176302433014,0.83052324553330736,32.968174427747726,0.82630813121795654,34.08624079823494,0.81681200663248699,35.929975897073746,0.81254845062891645,36.700042068958282,0.8110465129216512,36.834563463926315,0.8048934171597163,37.622447401285172,0.79578489263852437,40.404405832290649,0.79593023955821995,40.098011910915375
Test Accuracy :,0.68195830503161081,0.68660849574167926,0.67856209833324621,0.68875071842834001,0.68336903704477769,0.68754898375045714,0.68096556768901195,0.68127906369193791,0.67631537697894351,0.67689011965097445
20180422_01:04:00,310,356.6852939128876,0.83909882406393688,31.010046273469925,0.83633719682693486,31.932331442832947,0.82965115408102674,32.732226669788361,0.82437014679114029,34.68027463555336,0.826986430088679,33.859787970781326,0.82364340325196583,34.00817021727562,0.81531007885932927,36.615507662296295,0.81361433962980911,36.849663734436035,0.81036821802457171,37.611971378326416,0.80402132074038191,38.37781947851181
20180422_02:01:07,320,334.36486411094666,0.84118216236432397,31.192421346902847,0.83711239198843634,31.592842131853104,0.83691859443982441,31.481084853410721,0.83246122996012373,32.074819177389145,0.8296996027231216,33.036855310201645,0.82141472299893692,34.845267832279205,0.81681201259295144,35.740932881832123,0.81124031047026313,37.126779079437256,0.8071705420811971,38.268557339906693,0.8046996136506398,37.726360738277435
20180422_02:56:46,330,333.76211309432983,0.84525193075339,29.528525501489639,0.84912789563337965,29.16142350435257,0.83846898178259532,31.27709573507309,0.83788758814334874,31.745796680450439,0.82936045428117111,33.027659982442856,0.82824611862500508,33.800861954689026,0.8289244085550308,33.501513928174973,0.82117247482140854,35.820541232824326,0.81298449536164596,37.296262800693512,0.81468023161093395,36.802121758460999
20180422_03:52:22,340,330.34418988227844,0.8473837117354075,28.854852706193924,0.84738370875517532,29.25036546587944,0.83570735255877182,31.875789493322372,0.83851743141810098,31.242783784866333,0.83740309079488118,31.461978912353516,0.83653099934260056,32.564806133508682,0.82955425481001532,32.710400193929672,0.81826550165812173,35.620828449726105,0.82054262955983481,35.766016006469727,0.82209301690260572,34.289088517427444
20180422_04:47:55,350,333.8586938381195,0.85024223923683162,28.951336234807968,0.85528100033601129,27.577546656131744,0.84530037740866348,29.542894721031189,0.84302324652671812,30.502996385097504,0.84093990921974182,30.578019320964813,0.84263564646244049,30.79286190867424,0.82543603877226512,34.44949597120285,0.83100774288177492,32.418909668922424,0.82005813419818874,35.539838641881943,0.82088177998860679,35.342833310365677
20180422_05:41:12,360,249.92779994010925,0.85261627237002058,28.313384473323822,0.85838177601496379,27.274516046047211,0.84568797250588734,29.070496112108231,0.85096898277600608,28.679454535245895,0.84026161531607313,30.668128222227097,0.83725773990154262,31.744509637355804,0.83691859344641373,32.215633124113083,0.8300387491782506,33.282398670911789,0.82984495361646016,33.606001853942871,0.82776161730289455,34.310230046510696
20180422_06:22:36,370,251.96012592315674,0.86249999602635696,25.968999564647675,0.85939921935399377,27.04182294011116,0.85780038038889572,27.233149260282516,0.85077518423398335,28.196996510028839,0.84433138569196065,29.848890066146851,0.8450581292311351,30.443937957286835,0.83866278032461805,31.501182228326797,0.83541665573914847,32.621168166399002,0.82548448642094929,33.955520033836365,0.82994184990723929,33.956054300069809
20180422_07:20:56,380,355.8089179992676,0.86574611961841585,25.660099744796753,0.86719960967699683,25.850275725126266,0.85852712492148087,26.833107501268387,0.85513564944267273,27.112668216228485,0.84777130782604215,29.296554446220398,0.84602712392807011,29.83805251121521,0.84525192677974703,29.867229372262955,0.84404068589210512,30.381165713071823,0.82267440855503082,34.743590444326401,0.82843991617361701,33.563143908977509
20180422_08:20:42,390,359.10399413108826,0.87451550364494324,23.598804980516434,0.87117247879505155,24.101073950529099,0.85988371372222905,26.609677672386169,0.86312983930110931,26.549011439085007,0.85009688834349317,28.216265082359314,0.84907944897810617,28.730201005935669,0.84467053314050033,30.481149613857269,0.84423448542753854,29.896172016859055,0.84316859245300291,30.547317832708359,0.83367247283458712,32.657348692417145
20180422_09:13:39,400,312.08608317375183,0.87306201457977295,24.290781170129776,0.86007751226425166,27.173223704099655,0.86729650894800825,25.527939349412918,0.86768410503864291,24.821857243776321,0.85755813121795654,27.203714996576309,0.84733526508013413,29.983615159988403,0.84704456031322484,30.160937696695328,0.84743215839068098,29.112944602966309,0.84312014579772954,30.577884763479233,0.84399223923683164,30.339385598897934
Test Accuracy :,0.67354616228643083,0.6876534824180992,0.69104968911646381,0.68216730236689482,0.68300329170803076,0.66424578086629393,0.67218767960708503,0.67234442760854796,0.6702022049218872,0.67025445425570829
20180422_11:16:08,410,356.7911241054535,0.88439922928810122,21.751193404197693,0.88202519714832306,22.671676486730576,0.87054263353347783,24.463605552911758,0.86671511232852938,25.967841684818268,0.86269379258155821,26.416976600885391,0.85164727667967477,28.963714748620987,0.85130813320477805,29.515639275312424,0.8469476630290349,30.205147236585617,0.84268409609794614,30.854184240102768,0.83895347813765209,32.089042335748672
20180422_12:16:12,420,360.51470708847046,0.8804263591766357,22.684760421514511,0.87882752120494845,23.183647334575653,0.86908914446830754,24.986421257257462,0.86700581014156342,25.44321796298027,0.86201549768447872,25.831158459186554,0.8614825516939163,26.480155348777771,0.85978681445121763,27.143097192049026,0.85256781975428264,29.358835428953171,0.85503875215848291,28.456977963447571,0.84374998907248178,30.68129974603653
20180422_13:16:12,430,360.63803911209106,0.88372093439102173,21.989162236452103,0.88110465407371519,22.203761056065559,0.87771318058172865,23.079385548830032,0.87117247879505155,24.522580534219742,0.85755813221136734,27.545780301094055,0.86249999403953548,26.575522124767303,0.86153100132942195,26.37302440404892,0.85683138867219288,27.779861211776733,0.85595929324626918,28.17242106795311,0.84544572830200193,30.305919766426086
20180422_14:16:10,440,357.893581867218,0.88638566434383392,21.629279226064682,0.89021318554878237,21.201794654130936,0.87587209343910222,23.709328293800354,0.87645348906517029,23.119027465581894,0.87141472697257993,24.609360575675964,0.8625968933105469,26.825479567050934,0.86283914248148597,26.982001900672913,0.85968991617361701,26.889662772417068,0.85939921836058297,27.273565977811813,0.85184107621510818,28.906902968883514
20180422_15:16:43,450,367.12799096107483,0.89089148044586186,20.565335422754288,0.88551357090473171,22.266694381833076,0.87960271537303925,22.579758822917938,0.87412790656089778,24.229026108980179,0.86889534592628481,25.10950380563736,0.87136627733707428,24.60919177532196,0.86124030351638792,27.154059708118439,0.85639534195264178,27.735460340976715,0.85639533996582029,27.284355640411377,0.85319766501585648,28.876711010932922
20180422_16:04:41,460,348.3870050907135,0.88943799138069157,21.168389543890953,0.88420543074607849,21.857846289873123,0.88793605268001552,20.653956830501556,0.87771317958831785,23.625150740146637,0.87189922432104749,24.373666077852249,0.87374030947685244,24.558978721499443,0.87073643207550044,25.03803613781929,0.86719960868358614,25.218306690454483,0.86264534294605255,26.371449589729309,0.853827511270841,28.195207446813583
20180422_17:34:11,470,642.8853769302368,0.89723838071028394,19.526451468467712,0.89844962358474734,18.764242261648178,0.8866279125213623,21.578649610280991,0.87340116202831264,23.641820907592773,0.87737403213977816,23.672888219356537,0.87495155036449435,24.363640278577805,0.87572674453258514,24.491837382316589,0.86904069483280177,25.417236566543579,0.86022286117076874,27.583684712648392,0.86308138966560366,26.863134384155273
20180422_19:29:34,480,751.0931878089905,0.89840117394924168,19.234005182981491,0.9019379963477453,18.227741569280624,0.88628876507282262,21.660503163933754,0.88546512126922605,21.490910649299622,0.88236434459686275,22.458713173866272,0.87349806129932406,24.556904435157776,0.88323643803596497,22.285096615552902,0.86971898972988126,25.083019405603409,0.86220929721991224,26.558686017990112,0.86550387243429816,25.745226323604584
20180422_21:30:48,490,757.2808721065521,0.90397288203239445,18.698979169130325,0.89602714180946352,20.119122713804245,0.89258721669514973,20.407049790024757,0.88672481179237361,21.565605759620667,0.88343023657798769,21.769894063472748,0.87950581610202794,23.260646104812622,0.87490310072898869,23.804170906543732,0.87407945791880293,24.657170474529266,0.87393410801887517,24.820094347000122,0.86996123790740965,25.269786551594734
20180422_23:17:38,500,665.5367059707642,0.90605621437231698,17.492136165499687,0.90130815207958226,18.506885096430779,0.89568799436092372,19.792742654681206,0.89079458117485044,20.847472697496414,0.88454457819461818,21.879553467035294,0.88633721470832827,21.878132581710815,0.87674418687820432,24.045329064130783,0.87315891385078426,24.38060650229454,0.87306201457977295,24.574395060539246,0.87073643306891124,24.639996543526649
Test Accuracy :,0.66017033282825643,0.67375515962171484,0.67762161032446833,0.67960708500966616,0.67986833167877114,0.67260567427765294,0.65405716077120013,0.66711949422644856,0.66482052353832488,0.66863472490725739
20180423_02:07:08,510,738.0086297988892,0.90906009276707966,17.625644356012344,0.91220931808153793,16.319475784897804,0.89481590092182162,19.839409202337265,0.89278101623058315,20.199949577450752,0.88691861033439634,21.891729056835175,0.87640504042307532,24.052669316530228,0.88265504240989689,22.612339526414871,0.88381783366203304,22.418375939130783,0.87475775281588242,24.350075870752335,0.86744185686111452,25.693657875061035
20180423_04:15:29,520,778.3291110992432,0.90532947182655332,18.228604882955551,0.90552327036857605,18.343991234898567,0.89849807322025299,18.988542795181274,0.89263566732406618,20.384922474622726,0.89055233299732206,20.785064280033112,0.88750000596046452,21.655703470110893,0.883527135848999,22.488354459404945,0.87713178396224978,23.592719256877899,0.87272286713123326,24.458048760890961,0.86584301988283796,25.887937098741531
20180423_06:25:27,530,789.7120740413666,0.91298451224962873,16.567902311682701,0.90634691317876181,18.367010056972504,0.90610466599464412,17.877690225839615,0.90402133067448931,18.264816522598267,0.89171512424945831,20.242063641548157,0.88648256361484523,22.139591932296753,0.89045543273289995,21.187020882964134,0.87761628031730654,23.844749122858047,0.87848837375640865,23.362057238817215,0.87684108614921574,24.024925410747528
20180423_08:24:48,540,753.7673850059509,0.91308141152064004,17.003666937351227,0.90687985817591354,17.87078869342804,0.90314923624197641,17.84200756251812,0.89694768488407139,19.486675351858139,0.89399225711822505,20.458840161561966,0.89835272332032523,19.374467507004738,0.89031008481979368,20.977791219949722,0.88570736845334375,22.709125205874443,0.87567829489707949,23.602141588926315,0.87175387442111973,24.349800646305084
20180423_10:10:06,550,523.9203650951385,0.91841086347897849,15.396236076951027,0.91371125479539239,16.672695338726044,0.90809109906355545,17.72292785346508,0.90261629025141399,18.344422996044159,0.89098837971687317,20.491984143853188,0.8947190016508102,20.239688783884048,0.89442830284436547,19.861436516046524,0.88987403810024257,21.121766820549965,0.8838662832975388,22.663698300719261,0.87538759708404545,24.205034524202347
20180423_11:49:47,560,650.2676780223846,0.92296512921651208,15.120692685246468,0.91211241781711583,16.821332648396492,0.90532947083314264,18.638290837407112,0.90731590489546454,17.603021934628487,0.89534884691238403,19.457682892680168,0.8950581481059392,20.504068523645401,0.89292636513710022,21.272879749536514,0.89123062789440155,21.385826766490936,0.88614341616630554,21.805341199040413,0.8861918658018112,22.515547856688499
20180423_13:40:08,570,670.2288739681244,0.92030040125052137,15.251059055328369,0.91230621834595993,16.469945132732391,0.91022288203239443,17.403189942240715,0.9091569890578588,17.393635705113411,0.89922481775283813,19.045464083552361,0.90038760900497439,18.765167906880379,0.9008236547311147,18.74753537774086,0.89215117096900942,21.049636051058769,0.88701550960540776,22.077317729592323,0.88507752418518071,21.797021150588989
20180423_15:45:44,580,781.5491828918457,0.92286822696526849,14.693270772695541,0.92165699005126955,15.606856971979141,0.91099807719389603,16.961424395442009,0.90775195360183714,18.124339520931244,0.89966086447238924,18.983754992485046,0.9000484605630239,19.466309577226639,0.90101745426654811,19.396769061684608,0.88580426871776585,22.825591593980789,0.89597869217395787,19.731106787919998,0.88687016069889069,21.644745990633965
20180423_17:55:17,590,762.2366218566895,0.92504846056302392,14.210196167230606,0.92378877401351933,14.592207401990891,0.91148256858189902,16.681696012616158,0.91337210933367408,16.396489441394806,0.90838179787000017,17.751862421631813,0.90106590290864308,19.212185323238373,0.89864342212677006,19.57552681863308,0.8911821782588959,21.391498044133186,0.89345931112766264,20.641106963157654,0.8885174483060837,21.099543660879135
20180423_19:55:11,600,731.9049160480499,0.92776163816452029,13.541178017854691,0.92432171702384947,14.234641507267952,0.91942830880482995,15.210850715637207,0.90668605963389082,17.978031024336815,0.9062500139077504,17.682713344693184,0.90886629422505694,17.625646442174911,0.90368218421936031,18.893620193004608,0.90024226009845731,19.239368811249733,0.89350776076316829,20.349403381347656,0.886531013250351,21.746657773852348
Test Accuracy :,0.66027483149589838,0.66565651287946082,0.66957521291603528,0.66748523956319561,0.67323266628350487,0.66654475155441772,0.65881185014891064,0.66832122890433143,0.66926171691310932,0.6625215528502012
20180423_22:51:30,610,738.6018800735474,0.93183139959971106,13.200345270335674,0.92839148044586184,13.407272189855576,0.92059109508991244,15.410870961844921,0.91540699203809106,15.500567600131035,0.90673450926939647,17.837322756648064,0.90964148839314773,17.084720358252525,0.90620156526565554,17.880727022886276,0.89583334227403,19.983414709568024,0.90164729853471115,18.689406782388687,0.88992248773574834,20.732273623347282
20180424_00:57:12,620,760.1626579761505,0.92882752915223443,13.659686610102654,0.92490310966968536,14.204235807061195,0.92073644797007248,15.184268936514854,0.91942830979824064,14.528658762574196,0.90770350197951,18.561923041939735,0.91138567328453068,17.155748546123505,0.90721900661786392,17.756244093179703,0.90130815108617146,19.328225195407867,0.89820737540721896,19.499715700745583,0.89568799436092372,19.680369451642036
20180424_03:07:05,630,779.8249011039734,0.93624030848344164,12.153441496193409,0.93197675247987111,12.982443414628506,0.92509691317876175,14.171642258763313,0.91046512921651201,17.177047654986382,0.91346900463104252,16.3104168176651,0.912451567252477,16.473261013627052,0.91090117692947392,17.37273745238781,0.90213179389635723,19.194599837064743,0.90644380946954095,17.986769065260887,0.89413760602474213,20.596210017800331
20180424_05:31:16,640,603.0000369548798,0.93081396420796714,13.367136873304844,0.92432171603043878,15.21555070579052,0.92790698210398359,13.471450604498386,0.92466086447238927,14.735780537128448,0.91220931410789485,16.537830471992493,0.91540699303150175,16.222974747419357,0.90494187275568649,18.577375009655952,0.90886629025141397,17.65805521607399,0.90237404406070709,18.455030620098114,0.89733528196811674,19.693846881389618
20180424_07:15:52,650,639.5718629360199,0.93643410901228585,12.604410022497177,0.9339147319396337,12.592668697237968,0.92606590489546459,14.998248681426048,0.91870156228542332,15.416319735348225,0.9157945891221364,15.883494570851326,0.91085272828737895,17.324994057416916,0.91240311563014986,16.616536319255829,0.90101745327313743,19.027227520942688,0.9030523369709651,18.874849930405617,0.89539729654788969,20.584628611803055
20180424_09:03:12,660,645.3363509178162,0.94612402121225991,10.2883640229702,0.93154070079326634,13.456093668937683,0.93071706096331275,12.869602128863335,0.92359497249126432,14.834670349955559,0.91153102417786913,17.179455876350403,0.91308141152064004,16.727046489715576,0.91259691615899408,16.831617146730423,0.90930234094460805,17.468281090259552,0.90513567030429842,18.662623390555382,0.90145349999268853,19.019694074988365
