DateTime:,20180420_16:28:47

Total Dataset Length,Train Batch Divider,Train Batch Size,Eval Batch Size
20641,60,344,1
Control,Long
win_size,150
stride,150
start_time,1,2,3,4,5,6,7,8,9,10

Time,Epoch #,Epoch Time,Train Accuracy1,Train Cost1,Train Accuracy2,Train Cost2,Train Accuracy3,Train Cost3,Train Accuracy4,Train Cost4,Train Accuracy5,Train Cost5,Train Accuracy6,Train Cost6,Train Accuracy7,Train Cost7,Train Accuracy8,Train Cost8,Train Accuracy9,Train Cost9,Train Accuracy10,Train Cost10
20180420_16:40:47,0,263.84751892089844,0.047674418753013016,516.62882518768311,0.069234496479233104,558.51420879364014,0.079360465534652272,554.83378553390503,0.074951551078508302,565.18534421920776,0.070978682457158965,575.29244375228882,0.074660852691158658,577.98039865493774,0.073498062176319462,582.83591604232788,0.078439922879139576,580.11755704879761,0.071269380565111839,590.0231990814209,0.081686046641940874,589.45797061920166
Test Accuracy :,0.11703850775902608,0.19870421652123935,0.1974502325095355,0.2284863367992058,0.21208004597941377,0.20011494853440617,0.18527613772924395,0.23303202884163227,0.20288416322691885,0.23324102617691625
20180420_18:29:17,10,208.29805088043213,0.40251937905947366,129.16627657413483,0.47945736547311146,113.11497008800507,0.46104651192824048,117.534219622612,0.4702519382039706,116.22239851951599,0.46884689927101136,117.70991992950439,0.46225775281588238,117.24197435379028,0.44927325596412021,121.39441049098969,0.45852713187535604,119.74384081363678,0.44331395129362744,122.02245271205902,0.44786821703116098,122.78980875015259
20180420_19:02:22,20,195.32077884674072,0.50271318256855013,103.78428947925568,0.561434110502402,93.335773825645447,0.54932170857985818,96.691814422607422,0.55392441848913831,95.497673749923706,0.5447674473126729,97.605340957641602,0.54195737143357592,97.960758924484253,0.53095930914084122,101.03439462184906,0.5328488449255625,100.95569169521332,0.52761628727118171,102.73490345478058,0.52592055052518849,103.1708904504776
20180420_19:39:08,30,319.7309880256653,0.55314922730127969,92.750819444656372,0.59234495361646011,85.397153973579407,0.58885658681392672,86.646914720535278,0.58938952783743537,86.483671426773071,0.5832364281018575,88.945127964019775,0.58493216534455617,88.576992988586426,0.56710271139939628,91.747316837310791,0.5743217011292775,91.51009476184845,0.57049418389797213,91.729256749153137,0.55397287507851922,95.084273457527161
20180420_20:32:18,40,319.76305890083313,0.58478681345780692,85.107469797134399,0.61613371570905051,79.705363273620605,0.61584302087624865,80.144487738609314,0.61686046123504634,80.978747010231018,0.60983526408672328,82.087751865386963,0.60920542180538173,83.200320720672607,0.59854650398095444,84.464187026023865,0.59626937508583067,85.004807114601135,0.59442828893661503,85.366344213485718,0.59312014480431874,87.021676659584045
20180420_21:25:18,50,319.28902292251587,0.61438953379789984,78.769027948379517,0.64757752418518066,72.930382370948792,0.63808140158653259,74.516423463821411,0.63502907454967494,76.011533617973328,0.62679263452688849,77.793081760406494,0.62819767494996392,78.227586507797241,0.62015503843625386,80.523707985877991,0.6230135639508565,79.004957675933838,0.61957364281018579,80.787457704544067,0.60954456925392153,82.748900413513184
20180420_22:18:14,60,319.69485783576965,0.62340116302172344,75.870148897171021,0.65978683034578955,69.754952073097229,0.65014535784721372,72.589539170265198,0.65392442544301355,71.965270280838013,0.64525194466114044,73.31961989402771,0.64384690324465432,73.868669450283051,0.6469961275657018,74.429850041866302,0.64079458018143975,75.125355839729309,0.63042635718981421,76.693642258644104,0.62679263552029929,77.830060839653015
20180420_23:11:01,70,316.38620114326477,0.65038760205109913,69.929627478122711,0.67776163121064503,65.207389950752258,0.67824613054593408,65.600843250751495,0.66216085751851395,69.789708316326141,0.6527616331974665,71.986913859844208,0.65649225711822512,71.19623863697052,0.65227713882923122,72.918402969837189,0.65465117196242018,71.645671010017395,0.65150194565455122,73.1790372133255,0.6374031066894531,75.74571830034256
20180421_00:03:17,80,312.6266760826111,0.66380814611911776,67.849728405475616,0.69093991915384934,62.852282464504242,0.692296509941419,63.535917580127716,0.68599806129932406,64.708863735198975,0.67417636116345725,66.936108589172363,0.67519380450248723,66.588555037975311,0.66841086049874621,68.292583882808685,0.66724806924660995,68.112921714782715,0.67039729257424674,69.036491096019745,0.66264535188674922,71.085001170635223
