DateTime:,20180428_11:24:44

Total Dataset Length,Train Batch Divider,Train Batch Size,Eval Batch Size
20641,60,344,1
Control,Long
win_size,300
stride,100
start_time,1,2,3,4,5,6,7,8,9,10

Time,Epoch #,Epoch Time,Train Accuracy1,Train Cost1,Train Accuracy2,Train Cost2,Train Accuracy3,Train Cost3,Train Accuracy4,Train Cost4,Train Accuracy5,Train Cost5,Train Accuracy6,Train Cost6,Train Accuracy7,Train Cost7,Train Accuracy8,Train Cost8,Train Accuracy9,Train Cost9,Train Accuracy10,Train Cost10
20180428_11:36:27,0,274.41304087638855,0.78653101623058319,41.254738807678223,0.78832365572452545,41.289583414793015,0.78594962259133661,41.903911948204041,0.78624031841754916,41.414827883243561,0.77383721470832822,44.095740079879761,0.76700581908226018,45.800505340099335,0.76792636414368942,45.896098911762238,0.76923450330893195,45.769508183002472,0.76128876507282262,47.377691149711609,0.76085271735986071,46.764950096607208
Test Accuracy :,0.67777835832593136,0.67918909033909813,0.68822822509013015,0.69883483985579187,0.68723548774753118,0.66717174356026965,0.68760123308427823,0.68127906369193791,0.67621087831130156,0.67835310099796231
20180428_13:23:32,10,206.94352912902832,0.79084302882353463,41.266734659671783,0.79312016069889069,39.89695879817009,0.79006784260272978,40.110041439533234,0.78565892477830246,42.4772689640522,0.77824613650639851,43.279818475246429,0.76933140059312188,44.222124516963959,0.77059109310309093,45.428008079528809,0.77843992908795678,44.101152837276459,0.76589147945245106,46.911039769649506,0.77160853445529942,45.222735047340393
20180428_13:58:22,20,210.51021718978882,0.79011628925800326,40.94585970044136,0.79152132868766789,40.26593229174614,0.78798450827598576,40.817340314388275,0.79375000695387521,39.392900347709656,0.78425388733545942,42.060851842164993,0.77509690721829727,44.506200850009918,0.7810562123854955,43.147945195436478,0.77374031841754909,44.591372668743134,0.77514535983403521,44.768657505512238,0.7698643465836843,45.90393590927124
20180428_14:33:09,30,208.82326102256775,0.79786822398503621,38.76030957698822,0.80218023558457696,38.217560291290283,0.79617248972256982,39.217295199632645,0.78687016566594437,42.036515831947327,0.79530039529005692,39.969747990369797,0.78551357388496401,42.63457864522934,0.77645349800586705,44.236334681510925,0.78231590092182157,43.00077211856842,0.77383721669514971,45.117810845375061,0.77955427070458727,43.559105515480042
20180428_15:07:50,40,207.9498188495636,0.80377907156944273,37.823974370956421,0.79811047414938607,38.120403051376343,0.80518410901228588,36.901238352060318,0.80944767196973166,36.862947374582291,0.79210272034009299,40.765737414360046,0.78793605665365851,42.209710657596588,0.78594962159792581,41.509177505970001,0.79563954273859661,41.048573195934296,0.77989341715971627,43.578518867492676,0.78406008879343669,42.763732135295868
20180428_15:42:29,50,208.48744297027588,0.80300388435522718,37.635778516530991,0.80906007687250769,36.361709237098694,0.79631784260272975,39.503994226455688,0.80087209741274512,38.010448724031448,0.79597868919372561,40.275103807449341,0.7944283008575439,41.412949770689011,0.78425388336181645,42.305101871490479,0.79636629025141403,40.487856984138489,0.78047481675942743,43.574221283197403,0.78381783564885454,43.037419080734253
20180428_16:17:14,60,209.0477900505066,0.80484496653079984,37.114257395267487,0.80988372067610426,36.7602199614048,0.80954457521438594,36.65067932009697,0.80266473392645521,39.173693209886551,0.80174419383207962,37.932308495044708,0.79830426971117652,39.337910681962967,0.78793605168660485,41.577551543712616,0.79811047613620756,40.161969602108002,0.78197675546010337,43.249929904937744,0.79234496851762137,40.985016882419586
20180428_16:52:02,70,208.35438799858093,0.81836240192254384,34.100054144859314,0.81826549867788956,34.643090128898621,0.81584301988283792,35.118296653032303,0.8071220984061559,37.094620943069458,0.80116279323895767,38.825521767139435,0.80237402816613512,38.195584267377853,0.79646319250265762,39.971745133399963,0.80213179190953576,38.783348947763443,0.7908430337905884,41.141912281513214,0.79820736845334372,39.302464544773102
20180428_17:26:55,80,209.92088103294373,0.8200096835692724,34.146474659442902,0.81555232405662537,34.884033054113388,0.82170541981856027,34.716288715600967,0.81128876308600106,35.901677519083023,0.81220930616060893,36.470690757036209,0.80440892179807022,37.708634853363037,0.79631784260272975,39.189493924379349,0.80130814015865326,38.868114709854126,0.8002422521511714,39.64967268705368,0.79447675247987115,40.797406613826752
